INDEX PHOTON_ID_2 PHOTON_ID_1 TAU K_2 K_1 MEAN_R MEAN_I STD
571 1 1 35 2 2 -376445115292679030480634099540711697040152703258945224936783624773004835020904683319301707849910531550159938851891557315620095048773691340575593562636397372157803846875598475014982194896986797112800847622790159072379874798783030167076864.00000000 3990990035445061270979634207589180893153310639712262760387815031791878878597064820406631069100597555824887682451023383941210715624498447630075325018166333432750122339276902170874047902545488673622378664070263639631657435136.00000000 Inf
572 1 1 35 2 3 -765039000744776635146753905237331002615100476328296361801746511461433645098034804753665573972538414940607460351585674982404669893200664146229773009235205082993546978290486241551997572128607634847678703427774180326353038052202834363940864.00000000 14011891804515090220471282942740651429913348783917004738441044060437328835206435305830538692948934520143196390315299142195387059365911432027301262657635030636672536080615461618048169282442450147957581296913548574707249315840.00000000 Inf
573 1 1 35 3 0 -1146491496869706780845110371154888904177133815984867608382407242822075577889098910686765289612701361845077991474778200399566757363838167244547636995750492323645086654459710066091474884892385288199601207765692486369809649841820821044068352.00000000 19806352643270387396392786168486711501669611003901298473355033466112143492383351293757476256693611339028789595301044678959305194449207697480183644182697257432181200663520223288059836710111672897649854959734351714595245129728.00000000 Inf
574 1 1 35 3 1 -1144205061783262931557513539996218760552918481433445910376081076593423242527383702043351836894205466566809088347210095110829172113820437726217283758291917699103013555121385711567561382394064317184630568733324226316484871124160108732350464.00000000 20647388395595598699904415384180378800939300383589455185748323256453948923342328620506220062627489553751455534429016547314983565232188965593197416537295021733720231604842820727354272748549344036435604580100716740496574119936.00000000 Inf
575 1 1 35 3 2 -1146491496820043174340810925607262413034967002365466748650296914595348927254207745151919109222420679636645781587568523658889607302031893196164051217948724978757611646529503354206547738237957759789499764811321610064719597515931662512291840.00000000 18426268842015408308875457131588955214569168394320875798650570726446517383575680523406988157377315000044484072938005091904139037375963107846230036276849361757619853290163524257235689406682178981894151166362545445245288448000.00000000 Inf
576 1 1 35 3 3 -1144205061783262931557513539996218760552918481433445910376081076593423242527383702043351836894205466566809088347210095110829172113820437726217283758291917699103013555121385711567561382394064317184630568733324226316484871124160108732350464.00000000 20647388395595598699904415384180378800939300383589455185748323256453948923342328620506220062627489553751455534429016547314983565232188965593197416537295021733720231604842820727354272748549344036435604580100716740496574119936.00000000 Inf
577 1 1 36 0 0 -128270778149830852703761512671949083371747391119905682440384619733834975597611991462398165429096965451915575834791315886857986038625026599008370600190380674738315452652548047653639412553833497442084967455675058624778427199727134859065294848.00000000 1102354448255339456701318609400015222664108262717938957540754928107105936327036528945569957028138348805121857852982082639602893090859268421283809089467077176560994805652625201313247252252531104784602805991317893575814695354368.00000000 Inf
578 1 1 36 0 1 1297455620752079486737141909853532869417631650746821309414323790124556033286172087684205734308729130627822838690106025411982219371734855548502088634801186818943141551716163189033779312547674397362053672313642252358959240258956858631389184.00000000 -28983682285222706601538168856038754268246118527409700247499448857868473989882531349513528929537994535296389747617809506590516348066678373078761045328187895265976815052862213014521180692787362810982671506351207084863355092992.00000000 Inf
579 1 1 36 0 2 -41094068644370284495421698209597449028526729570223794697217550407795371451577478938413389564869965396950859313701524570441465398900949708886445392452136088978286590896146774693194677612085070844629535182960876421086049174665619136577536.00000000 4305883040806459450530234015173189373722656008435821623221249941703110825889997241440742710423131480866652109776861058746542004093187372651575520509165952657056509232352807455855268165280534331566626283944546691819692359680.00000000 Inf
580 1 1 36 0 3 1297455620752079486737141909853532869417631650746821309414323790124556033286172087684205734308729130627822838690106025411982219371734855548502088634801186818943141551716163189033779312547674397362053672313642252358959240258956858631389184.00000000 -28983682285222706601538168856038754268246118527409700247499448857868473989882531349513528929537994535296389747617809506590516348066678373078761045328187895265976815052862213014521180692787362810982671506351207084863355092992.00000000 Inf
581 1 1 36 1 0 2429848245211214772852056189993563907659422734197633527665908386937379989410020849430175037893654395266323087338145447657305826756434936571586588988820549044509372097572175463179680302453898885774801798839255116174124982201902683528364032.00000000 -44511420740797522379698500986074315332055637427489639447275626657131706807197674881886749109640380464580554456423704716813194820079578960189271697432052023034128990226793204130896894911463280131213711876117677504671606898688.00000000 Inf
582 1 1 36 1 1 2424508441905540590960263352361350255760572773183123343472852111917785764485734162828821186823306453410740380479037792624231025792780672545460804304901877273451399464121893993368576835789525263434437955164930908723652274610435707847573504.00000000 -46204801486719268022690804855653743787249723962055122929333962595049544220170032066244835786986756239563964193999424789884822506055650127448316018694054584724552433593881547458841664011205199580381029218478695223050589175808.00000000 Inf
583 1 1 36 1 2 2432906362046818086314525264091999563849768195889759840657242109196326835090066346926273451660362649095512835966704530941832289553953460799029206730869428232044833227736060470627800392910032981453495607917605586437904527697928775918419968.00000000 -44353660931217140814612706929002495591387651554548474046769952512501067839148045173987906301831505403155797365818808510742445622854780865406492117719876657501468857303506941290210244430222571023490943326965409955859537068032.00000000 Inf
584 1 1 36 1 3 2424508441905540590960263352361350255760572773183123343472852111917785764485734162828821186823306453410740380479037792624231025792780672545460804304901877273451399464121893993368576835789525263434437955164930908723652274610435707847573504.00000000 -46204801486719268022690804855653743787249723962055122929333962595049544220170032066244835786986756239563964193999424789884822506055650127448316018694054584724552433593881547458841664011205199580381029218478695223050589175808.00000000 Inf
